year,race_name,constructor_name,total_stops,mean_pit_stop,delta_pit_stop,race_points,season_points,championship_standing,target_top5
2021,United States Grand Prix,Ferrari,4,23.743,-0.273,18.0,250.5,4.0,1
2021,United States Grand Prix,Alpine F1 Team,5,23.663,-0.353,0.0,104.0,5.0,1
2021,United States Grand Prix,AlphaTauri,3,23.692,-0.324,2.0,94.0,6.0,0
2021,United States Grand Prix,Aston Martin,4,24.027,0.011,1.0,62.0,7.0,0
2021,United States Grand Prix,Williams,4,24.068,0.052,0.0,23.0,8.0,0
2021,United States Grand Prix,Alfa Romeo,4,23.944,-0.072,0.0,7.0,9.0,0
2021,United States Grand Prix,Haas F1 Team,5,24.33,0.314,0.0,0.0,10.0,0
2021,Mexico City Grand Prix,Mercedes,5,22.505,-0.27,18.0,478.5,1.0,1
2021,Mexico City Grand Prix,Red Bull,2,22.011,-0.764,40.0,477.5,2.0,1
2021,Mexico City Grand Prix,Ferrari,2,22.058,-0.717,18.0,268.5,3.0,1
2021,Mexico City Grand Prix,McLaren,3,22.673,-0.102,1.0,255.0,4.0,1
2021,Mexico City Grand Prix,Alpine F1 Team,2,23.542,0.767,2.0,106.0,5.0,1
2021,Mexico City Grand Prix,AlphaTauri,1,22.549,-0.226,12.0,106.0,6.0,0
2021,Mexico City Grand Prix,Aston Martin,3,22.932,0.157,6.0,68.0,7.0,0
2021,Mexico City Grand Prix,Williams,3,22.801,0.026,0.0,23.0,8.0,0
2021,Mexico City Grand Prix,Alfa Romeo,2,22.314,-0.461,4.0,11.0,9.0,0
2021,Mexico City Grand Prix,Haas F1 Team,2,24.366,1.591,0.0,0.0,10.0,0
2021,São Paulo Grand Prix,Mercedes,8,20.472,-0.093,43.0,521.5,1.0,1
2021,São Paulo Grand Prix,Red Bull,9,20.71,0.145,33.0,510.5,2.0,1
2021,São Paulo Grand Prix,Ferrari,8,20.543,-0.022,19.0,287.5,3.0,1
2021,São Paulo Grand Prix,McLaren,8,20.876,0.311,1.0,256.0,4.0,1
2021,São Paulo Grand Prix,Alpine F1 Team,6,20.073,-0.492,6.0,112.0,5.0,1
2021,São Paulo Grand Prix,AlphaTauri,9,19.739,-0.826,6.0,112.0,6.0,0
2021,São Paulo Grand Prix,Aston Martin,7,20.618,0.053,0.0,68.0,7.0,0
2021,São Paulo Grand Prix,Williams,8,20.996,0.431,0.0,23.0,8.0,0
2021,São Paulo Grand Prix,Alfa Romeo,8,20.673,0.108,0.0,11.0,9.0,0
2021,São Paulo Grand Prix,Haas F1 Team,8,20.954,0.389,0.0,0.0,10.0,0
2021,Qatar Grand Prix,Mercedes,3,25.308,-0.478,25.0,546.5,1.0,1
2021,Qatar Grand Prix,Red Bull,5,25.356,-0.43,31.0,541.5,2.0,1
2021,Qatar Grand Prix,Ferrari,2,25.719,-0.067,10.0,297.5,3.0,1
2021,Qatar Grand Prix,McLaren,3,25.811,0.025,2.0,258.0,4.0,1
2021,Qatar Grand Prix,Alpine F1 Team,2,25.754,-0.032,25.0,137.0,5.0,1
2021,Qatar Grand Prix,AlphaTauri,4,26.018,0.232,0.0,112.0,6.0,0
2021,Qatar Grand Prix,Aston Martin,2,25.941,0.155,9.0,77.0,7.0,0
2021,Qatar Grand Prix,Williams,3,25.966,0.18,0.0,23.0,8.0,0
2021,Qatar Grand Prix,Alfa Romeo,4,25.785,-0.001,0.0,11.0,9.0,0
2021,Qatar Grand Prix,Haas F1 Team,2,26.198,0.412,0.0,0.0,10.0,0
2021,Saudi Arabian Grand Prix,Mercedes,6,21.124,-1.563,41.0,587.5,1.0,1
2021,Saudi Arabian Grand Prix,Red Bull,4,20.71,-1.977,18.0,559.5,2.0,1
2021,Saudi Arabian Grand Prix,Ferrari,5,20.531,-2.156,10.0,307.5,3.0,1
2021,Saudi Arabian Grand Prix,McLaren,5,20.973,-1.714,11.0,269.0,4.0,1
2021,Saudi Arabian Grand Prix,Alpine F1 Team,6,20.751,-1.936,12.0,149.0,5.0,1
2021,Saudi Arabian Grand Prix,AlphaTauri,5,27.874,5.187,8.0,120.0,6.0,0
2021,Saudi Arabian Grand Prix,Aston Martin,5,27.165,4.478,0.0,77.0,7.0,0
2021,Saudi Arabian Grand Prix,Williams,5,22.37,-0.317,0.0,23.0,8.0,0
2021,Abu Dhabi Grand Prix,Mercedes,2,21.632,-0.178,26.0,613.5,1.0,1
2021,Abu Dhabi Grand Prix,Red Bull,6,21.458,-0.352,26.0,585.5,2.0,1
2021,Abu Dhabi Grand Prix,Ferrari,3,21.949,0.139,16.0,323.5,3.0,1
2021,Abu Dhabi Grand Prix,McLaren,4,21.764,-0.046,6.0,275.0,4.0,1
2021,Abu Dhabi Grand Prix,Alpine F1 Team,2,21.49,-0.32,6.0,155.0,5.0,1
2021,Abu Dhabi Grand Prix,AlphaTauri,4,22.104,0.294,22.0,142.0,6.0,0
2021,Abu Dhabi Grand Prix,Aston Martin,3,22.057,0.247,0.0,77.0,7.0,0
2021,Abu Dhabi Grand Prix,Williams,1,21.241,-0.569,0.0,23.0,8.0,0
2021,Abu Dhabi Grand Prix,Alfa Romeo,2,22.31,0.5,0.0,13.0,9.0,0
2021,Abu Dhabi Grand Prix,Haas F1 Team,2,22.097,0.287,0.0,0.0,10.0,0
2022,Bahrain Grand Prix,Ferrari,6,24.591,-0.574,44.0,44.0,1.0,1
2022,Bahrain Grand Prix,Mercedes,6,25.562,0.397,27.0,27.0,2.0,1
2022,Bahrain Grand Prix,Haas F1 Team,5,25.641,0.476,10.0,10.0,3.0,1
2022,Bahrain Grand Prix,Alfa Romeo,6,25.391,0.226,9.0,9.0,4.0,1
2022,Bahrain Grand Prix,Alpine F1 Team,6,24.882,-0.283,8.0,8.0,5.0,1
2022,Bahrain Grand Prix,AlphaTauri,5,25.017,-0.148,4.0,4.0,6.0,0
2022,Bahrain Grand Prix,Aston Martin,6,26.039,0.874,0.0,0.0,7.0,0
2022,Bahrain Grand Prix,Williams,6,24.899,-0.266,0.0,0.0,8.0,0
2022,Bahrain Grand Prix,McLaren,6,24.896,-0.269,0.0,0.0,9.0,0
2022,Bahrain Grand Prix,Red Bull,6,24.734,-0.431,0.0,0.0,10.0,0
2022,Saudi Arabian Grand Prix,Ferrari,2,21.28,-0.043,34.0,78.0,1.0,1
2022,Saudi Arabian Grand Prix,Mercedes,2,21.602,0.279,11.0,38.0,2.0,1
2022,Saudi Arabian Grand Prix,Red Bull,2,20.606,-0.717,37.0,37.0,3.0,1
2022,Saudi Arabian Grand Prix,Alpine F1 Team,2,21.342,0.019,8.0,16.0,4.0,1
2022,Saudi Arabian Grand Prix,Haas F1 Team,1,22.374,1.051,2.0,12.0,5.0,1
2022,Saudi Arabian Grand Prix,Alfa Romeo,4,20.125,-1.198,0.0,9.0,6.0,0
2022,Saudi Arabian Grand Prix,AlphaTauri,1,22.82,1.497,4.0,8.0,7.0,0
2022,Saudi Arabian Grand Prix,McLaren,2,20.516,-0.807,6.0,6.0,8.0,0
2022,Saudi Arabian Grand Prix,Aston Martin,2,21.882,0.559,0.0,0.0,9.0,0
2022,Saudi Arabian Grand Prix,Williams,1,20.683,-0.64,0.0,0.0,10.0,0
2022,Australian Grand Prix,Ferrari,1,17.973,-0.424,26.0,104.0,1.0,1
2022,Australian Grand Prix,Mercedes,2,18.178,-0.219,27.0,65.0,2.0,1
2022,Australian Grand Prix,Red Bull,2,17.858,-0.539,18.0,55.0,3.0,1
2022,Australian Grand Prix,McLaren,2,17.853,-0.544,18.0,24.0,4.0,1
2022,Australian Grand Prix,Alpine F1 Team,3,18.773,0.376,6.0,22.0,5.0,1
2022,Australian Grand Prix,Alfa Romeo,2,18.396,-0.001,4.0,13.0,6.0,0
2022,Australian Grand Prix,Haas F1 Team,2,19.075,0.678,0.0,12.0,7.0,0
2022,Australian Grand Prix,AlphaTauri,2,18.684,0.287,2.0,10.0,8.0,0
2022,Australian Grand Prix,Williams,3,18.778,0.381,1.0,1.0,9.0,0
2022,Australian Grand Prix,Aston Martin,3,18.401,0.004,0.0,0.0,10.0,0
2022,Emilia Romagna Grand Prix,Ferrari,3,30.918,-0.294,20.0,124.0,1.0,1
2022,Emilia Romagna Grand Prix,Red Bull,4,29.984,-1.228,58.0,113.0,2.0,1
2022,Emilia Romagna Grand Prix,Mercedes,2,31.91,0.698,12.0,77.0,3.0,1
2022,Emilia Romagna Grand Prix,McLaren,4,30.752,-0.46,22.0,46.0,4.0,1
2022,Emilia Romagna Grand Prix,Alfa Romeo,2,32.203,0.991,12.0,25.0,5.0,1
2022,Emilia Romagna Grand Prix,Alpine F1 Team,1,31.409,0.197,0.0,22.0,6.0,0
2022,Emilia Romagna Grand Prix,AlphaTauri,2,30.388,-0.824,6.0,16.0,7.0,0
2022,Emilia Romagna Grand Prix,Haas F1 Team,3,32.023,0.811,3.0,15.0,8.0,0
2022,Emilia Romagna Grand Prix,Aston Martin,2,31.576,0.364,5.0,5.0,9.0,0
2022,Emilia Romagna Grand Prix,Williams,2,30.959,-0.253,0.0,1.0,10.0,0
2022,Miami Grand Prix,Ferrari,2,19.697,0.291,33.0,157.0,1.0,1
2022,Miami Grand Prix,Red Bull,3,18.583,-0.823,38.0,151.0,2.0,1
2022,Miami Grand Prix,Mercedes,2,18.928,-0.478,18.0,95.0,3.0,1
2022,Miami Grand Prix,McLaren,3,19.583,0.177,0.0,46.0,4.0,1
2022,Miami Grand Prix,Alfa Romeo,1,19.614,0.208,6.0,31.0,5.0,1
2022,Miami Grand Prix,Alpine F1 Team,2,19.019,-0.387,4.0,26.0,6.0,0
2022,Miami Grand Prix,AlphaTauri,4,19.26,-0.146,0.0,16.0,7.0,0
2022,Miami Grand Prix,Haas F1 Team,4,20.282,0.876,0.0,15.0,8.0,0
2022,Miami Grand Prix,Aston Martin,2,19.468,0.062,1.0,6.0,9.0,0
2022,Miami Grand Prix,Williams,2,19.622,0.216,2.0,3.0,10.0,0
2022,Spanish Grand Prix,Red Bull,6,21.904,-0.668,44.0,195.0,1.0,1
2022,Spanish Grand Prix,Ferrari,4,22.076,-0.496,12.0,169.0,2.0,1
2022,Spanish Grand Prix,Mercedes,6,22.271,-0.301,25.0,120.0,3.0,1
2022,Spanish Grand Prix,McLaren,6,22.35,-0.222,4.0,50.0,4.0,1
2022,Spanish Grand Prix,Alfa Romeo,3,22.879,0.307,8.0,39.0,5.0,1
2022,Spanish Grand Prix,Alpine F1 Team,6,22.282,-0.29,8.0,34.0,6.0,0
2022,Spanish Grand Prix,AlphaTauri,6,22.409,-0.163,1.0,17.0,7.0,0
2022,Spanish Grand Prix,Haas F1 Team,4,23.529,0.957,0.0,15.0,8.0,0
2022,Spanish Grand Prix,Aston Martin,5,23.006,0.434,0.0,6.0,9.0,0
2022,Spanish Grand Prix,Williams,7,23.01,0.438,0.0,3.0,10.0,0
2022,Monaco Grand Prix,Red Bull,6,25.721,-0.165,40.0,235.0,1.0,1
2022,Monaco Grand Prix,Ferrari,5,26.137,0.251,30.0,199.0,2.0,1
2022,Monaco Grand Prix,Mercedes,5,24.885,-1.001,14.0,134.0,3.0,1
2022,Monaco Grand Prix,McLaren,6,25.074,-0.812,9.0,59.0,4.0,1
2022,Monaco Grand Prix,Alfa Romeo,4,25.73,-0.156,2.0,41.0,5.0,1
2022,Monaco Grand Prix,Alpine F1 Team,4,24.7,-1.186,6.0,40.0,6.0,0
2022,Monaco Grand Prix,AlphaTauri,7,26.281,0.395,0.0,17.0,7.0,0
2022,Monaco Grand Prix,Haas F1 Team,2,27.637,1.751,0.0,15.0,8.0,0
2022,Monaco Grand Prix,Aston Martin,7,25.62,-0.266,1.0,7.0,9.0,0
2022,Monaco Grand Prix,Williams,7,27.071,1.185,0.0,3.0,10.0,0
2022,Azerbaijan Grand Prix,Red Bull,4,21.98,-0.044,44.0,279.0,1.0,1
2022,Azerbaijan Grand Prix,Ferrari,1,23.212,1.188,0.0,199.0,2.0,1
2022,Azerbaijan Grand Prix,Mercedes,4,20.842,-1.183,27.0,161.0,3.0,1
2022,Azerbaijan Grand Prix,McLaren,2,21.618,-0.407,6.0,65.0,4.0,1
2022,Azerbaijan Grand Prix,Alpine F1 Team,2,21.604,-0.421,7.0,47.0,5.0,1
2022,Azerbaijan Grand Prix,Alfa Romeo,2,21.99,-0.035,0.0,41.0,6.0,0
2022,Azerbaijan Grand Prix,AlphaTauri,3,22.89,0.866,10.0,27.0,7.0,0
2022,Azerbaijan Grand Prix,Haas F1 Team,3,21.893,-0.131,0.0,15.0,8.0,0
2022,Azerbaijan Grand Prix,Aston Martin,2,21.154,-0.87,8.0,15.0,9.0,0
2022,Azerbaijan Grand Prix,Williams,4,23.062,1.038,0.0,3.0,10.0,0
2022,Canadian Grand Prix,Red Bull,2,23.96,-0.29,25.0,304.0,1.0,1
2022,Canadian Grand Prix,Ferrari,3,25.098,0.848,29.0,228.0,2.0,1
2022,Canadian Grand Prix,Mercedes,4,23.926,-0.324,27.0,188.0,3.0,1
2022,Canadian Grand Prix,McLaren,4,24.484,0.234,0.0,65.0,4.0,1
2022,Canadian Grand Prix,Alpine F1 Team,4,24.637,0.387,10.0,57.0,5.0,1
2022,Canadian Grand Prix,Alfa Romeo,3,24.783,0.533,10.0,51.0,6.0,0
2022,Canadian Grand Prix,AlphaTauri,4,23.467,-0.783,0.0,27.0,7.0,0
2022,Canadian Grand Prix,Aston Martin,3,24.113,-0.137,1.0,16.0,8.0,0
2022,Canadian Grand Prix,Williams,4,23.785,-0.465,0.0,3.0,10.0,0
2022,British Grand Prix,Red Bull,7,28.889,-0.33,24.0,328.0,1.0,1
2022,British Grand Prix,Ferrari,5,28.605,-0.614,37.0,265.0,2.0,1
2022,British Grand Prix,Mercedes,3,29.416,0.197,16.0,204.0,3.0,1
2022,British Grand Prix,McLaren,7,29.562,0.343,8.0,73.0,4.0,1
2022,British Grand Prix,Alpine F1 Team,5,29.305,0.086,10.0,67.0,5.0,1
2022,British Grand Prix,AlphaTauri,5,29.54,0.321,0.0,27.0,7.0,0
2022,British Grand Prix,Haas F1 Team,5,29.817,0.598,5.0,20.0,8.0,0
2022,British Grand Prix,Aston Martin,6,29.2,-0.019,2.0,18.0,9.0,0
2022,British Grand Prix,Williams,3,28.633,-0.586,0.0,3.0,10.0,0
2022,Austrian Grand Prix,Red Bull,4,22.116,0.042,31.0,359.0,1.0,1
2022,Austrian Grand Prix,Ferrari,5,21.441,-0.633,38.0,303.0,2.0,1
2022,Austrian Grand Prix,Mercedes,4,22.485,0.411,33.0,237.0,3.0,1
2022,Austrian Grand Prix,McLaren,4,21.976,-0.098,8.0,81.0,4.0,1
2022,Austrian Grand Prix,Alpine F1 Team,5,22.299,0.225,14.0,81.0,5.0,1
2022,Austrian Grand Prix,Alfa Romeo,4,22.491,0.417,0.0,51.0,6.0,0
2022,Austrian Grand Prix,Haas F1 Team,4,22.323,0.249,14.0,34.0,7.0,0
2022,Austrian Grand Prix,AlphaTauri,4,21.997,-0.077,0.0,27.0,8.0,0
2022,Austrian Grand Prix,Aston Martin,4,21.77,-0.304,0.0,18.0,9.0,0
2022,Austrian Grand Prix,Williams,4,21.838,-0.236,0.0,3.0,10.0,0
2022,French Grand Prix,Red Bull,2,36.664,-0.428,37.0,396.0,1.0,1
2022,French Grand Prix,Mercedes,2,37.733,0.641,33.0,270.0,3.0,1
2022,French Grand Prix,Alpine F1 Team,2,36.524,-0.568,12.0,93.0,4.0,1
2022,French Grand Prix,McLaren,2,36.902,-0.19,8.0,89.0,5.0,1
2022,French Grand Prix,Alfa Romeo,4,36.94,-0.152,0.0,51.0,6.0,0
2022,French Grand Prix,Haas F1 Team,4,36.722,-0.37,0.0,34.0,7.0,0
2022,French Grand Prix,AlphaTauri,2,36.808,-0.284,0.0,27.0,8.0,0
2022,French Grand Prix,Aston Martin,2,38.258,1.166,1.0,19.0,9.0,0
2022,French Grand Prix,Williams,3,37.273,0.181,0.0,3.0,10.0,0
2022,Hungarian Grand Prix,Red Bull,4,21.216,-1.051,35.0,431.0,1.0,1
2022,Hungarian Grand Prix,Ferrari,5,22.313,0.046,20.0,334.0,2.0,1
2022,Hungarian Grand Prix,Mercedes,4,22.075,-0.192,34.0,304.0,3.0,1
2022,Hungarian Grand Prix,Alpine F1 Team,2,22.832,0.565,6.0,99.0,4.0,1
2022,Hungarian Grand Prix,McLaren,4,22.125,-0.142,6.0,95.0,5.0,1
2022,Hungarian Grand Prix,Alfa Romeo,3,22.296,0.029,0.0,51.0,6.0,0
2022,Hungarian Grand Prix,Haas F1 Team,5,22.969,0.702,0.0,34.0,7.0,0
2022,Hungarian Grand Prix,AlphaTauri,5,21.777,-0.49,0.0,27.0,8.0,0
2022,Hungarian Grand Prix,Aston Martin,4,22.456,0.189,1.0,20.0,9.0,0
2022,Hungarian Grand Prix,Williams,6,22.608,0.341,0.0,3.0,10.0,0
2022,Belgian Grand Prix,Red Bull,4,22.551,-0.777,44.0,475.0,1.0,1
2022,Belgian Grand Prix,Ferrari,5,23.203,-0.125,23.0,357.0,2.0,1
2022,Belgian Grand Prix,Mercedes,2,22.901,-0.427,12.0,316.0,3.0,1
2022,Belgian Grand Prix,Alpine F1 Team,4,23.399,0.071,16.0,115.0,4.0,1
2022,Belgian Grand Prix,McLaren,4,23.207,-0.121,0.0,95.0,5.0,1
2022,Belgian Grand Prix,Alfa Romeo,2,23.554,0.226,0.0,51.0,6.0,0
2022,Belgian Grand Prix,Haas F1 Team,4,24.179,0.851,0.0,34.0,7.0,0
2022,Belgian Grand Prix,AlphaTauri,4,23.217,-0.111,2.0,29.0,8.0,0
2022,Belgian Grand Prix,Aston Martin,4,23.24,-0.088,4.0,24.0,9.0,0
2022,Belgian Grand Prix,Williams,5,23.833,0.505,1.0,4.0,10.0,0
2022,Dutch Grand Prix,Red Bull,8,17.994,-0.622,36.0,511.0,1.0,1
2022,Dutch Grand Prix,Ferrari,7,18.734,0.118,19.0,376.0,2.0,1
2022,Dutch Grand Prix,Mercedes,6,18.972,0.356,30.0,346.0,3.0,1
2022,Dutch Grand Prix,Alpine F1 Team,6,18.656,0.04,10.0,125.0,4.0,1
2022,Dutch Grand Prix,McLaren,8,19.413,0.797,6.0,101.0,5.0,1
2022,Dutch Grand Prix,Alfa Romeo,6,18.931,0.315,0.0,51.0,6.0,0
2022,Dutch Grand Prix,Haas F1 Team,8,18.24,-0.377,0.0,34.0,7.0,0
2022,Dutch Grand Prix,AlphaTauri,7,18.017,-0.599,0.0,29.0,8.0,0
2022,Dutch Grand Prix,Aston Martin,8,18.535,-0.081,1.0,25.0,9.0,0
2022,Dutch Grand Prix,Williams,8,18.673,0.056,0.0,4.0,10.0,0
2022,Italian Grand Prix,Red Bull,4,23.72,-0.723,34.0,545.0,1.0,1
2022,Italian Grand Prix,Ferrari,5,23.881,-0.562,30.0,406.0,2.0,1
2022,Italian Grand Prix,Mercedes,3,24.49,0.047,25.0,371.0,3.0,1
2022,Italian Grand Prix,Alpine F1 Team,1,24.336,-0.107,0.0,125.0,4.0,1
2022,Italian Grand Prix,McLaren,3,24.974,0.531,6.0,107.0,5.0,1
2022,Italian Grand Prix,Alfa Romeo,2,25.062,0.619,1.0,52.0,6.0,0
2022,Italian Grand Prix,Haas F1 Team,3,24.832,0.389,0.0,34.0,7.0,0
2022,Italian Grand Prix,AlphaTauri,3,24.43,-0.013,4.0,33.0,8.0,0
2022,Italian Grand Prix,Aston Martin,1,24.254,-0.189,0.0,25.0,9.0,0
2022,Italian Grand Prix,Williams,3,24.446,0.003,2.0,6.0,10.0,0
2022,Singapore Grand Prix,Red Bull,3,29.577,-1.4,31.0,576.0,1.0,1
2022,Singapore Grand Prix,Ferrari,2,31.33,0.353,33.0,439.0,2.0,1
2022,Singapore Grand Prix,Mercedes,5,30.799,-0.178,2.0,373.0,3.0,1
2022,Singapore Grand Prix,McLaren,2,30.737,-0.24,22.0,129.0,4.0,1
2022,Singapore Grand Prix,Alfa Romeo,1,32.167,1.19,0.0,52.0,6.0,0
2022,Singapore Grand Prix,Aston Martin,2,29.784,-1.193,12.0,37.0,7.0,0
2022,Singapore Grand Prix,Haas F1 Team,4,32.842,1.865,0.0,34.0,8.0,0
2022,Singapore Grand Prix,AlphaTauri,2,30.58,-0.397,1.0,34.0,9.0,0
2022,Japanese Grand Prix,Red Bull,4,24.815,0.016,43.0,619.0,1.0,1
2022,Japanese Grand Prix,Ferrari,2,25.899,1.1,15.0,454.0,2.0,1
2022,Japanese Grand Prix,Mercedes,4,25.059,0.26,14.0,387.0,3.0,1
2022,Japanese Grand Prix,Alpine F1 Team,5,24.467,-0.332,18.0,143.0,4.0,1
2022,Japanese Grand Prix,McLaren,4,24.986,0.187,1.0,130.0,5.0,1
2022,Japanese Grand Prix,Alfa Romeo,5,24.566,-0.233,0.0,52.0,6.0,0
2022,Japanese Grand Prix,Aston Martin,5,24.031,-0.768,8.0,45.0,7.0,0
2022,Japanese Grand Prix,Haas F1 Team,4,25.101,0.302,0.0,34.0,8.0,0
2022,Japanese Grand Prix,AlphaTauri,7,24.282,-0.517,0.0,34.0,9.0,0
2022,Japanese Grand Prix,Williams,2,24.785,-0.014,2.0,8.0,10.0,0
2022,United States Grand Prix,Red Bull,4,24.023,-0.485,37.0,656.0,1.0,1
2022,United States Grand Prix,Ferrari,2,24.034,-0.474,15.0,469.0,2.0,1
2022,United States Grand Prix,Mercedes,5,24.238,-0.27,29.0,416.0,3.0,1
2022,United States Grand Prix,Alpine F1 Team,4,24.466,-0.042,6.0,149.0,4.0,1
2022,United States Grand Prix,McLaren,4,24.592,0.084,8.0,138.0,5.0,1
2022,United States Grand Prix,Alfa Romeo,3,25.785,1.277,0.0,52.0,6.0,0
2022,United States Grand Prix,Aston Martin,3,24.862,0.354,4.0,49.0,7.0,0
2022,United States Grand Prix,Haas F1 Team,3,24.93,0.422,2.0,36.0,8.0,0
2022,United States Grand Prix,AlphaTauri,4,23.533,-0.975,1.0,35.0,9.0,0
2022,United States Grand Prix,Williams,4,24.613,0.105,0.0,8.0,10.0,0
2022,Mexico City Grand Prix,Red Bull,2,23.69,0.522,40.0,696.0,1.0,1
2022,Mexico City Grand Prix,Ferrari,2,22.831,-0.337,18.0,487.0,2.0,1
2022,Mexico City Grand Prix,Mercedes,3,23.036,-0.132,31.0,447.0,3.0,1
2022,Mexico City Grand Prix,Alpine F1 Team,2,22.751,-0.417,4.0,153.0,4.0,1
2022,Mexico City Grand Prix,McLaren,2,22.432,-0.736,8.0,146.0,5.0,1
2022,Mexico City Grand Prix,Alfa Romeo,2,24.04,0.872,1.0,53.0,6.0,0
2022,Mexico City Grand Prix,Aston Martin,3,23.054,-0.114,0.0,49.0,7.0,0
2022,Mexico City Grand Prix,Haas F1 Team,2,23.7,0.532,0.0,36.0,8.0,0
2022,Mexico City Grand Prix,AlphaTauri,2,22.468,-0.7,0.0,35.0,9.0,0
2022,Mexico City Grand Prix,Williams,3,23.682,0.514,0.0,8.0,10.0,0
2022,São Paulo Grand Prix,Red Bull,5,23.374,-0.596,23.0,719.0,1.0,1
2022,São Paulo Grand Prix,Ferrari,6,23.76,-0.21,37.0,524.0,2.0,1
2022,São Paulo Grand Prix,Mercedes,4,23.624,-0.346,58.0,505.0,3.0,1
2022,São Paulo Grand Prix,Alpine F1 Team,5,23.895,-0.075,14.0,167.0,4.0,1
2022,São Paulo Grand Prix,McLaren,2,24.669,0.699,2.0,148.0,5.0,1
2022,São Paulo Grand Prix,Alfa Romeo,4,24.492,0.522,2.0,55.0,6.0,0
2022,São Paulo Grand Prix,Aston Martin,4,23.877,-0.093,1.0,50.0,7.0,0
2022,São Paulo Grand Prix,Haas F1 Team,2,24.822,0.852,1.0,37.0,8.0,0
2022,São Paulo Grand Prix,AlphaTauri,6,23.394,-0.576,0.0,35.0,9.0,0
2022,São Paulo Grand Prix,Williams,6,23.793,-0.177,0.0,8.0,10.0,0
2022,Abu Dhabi Grand Prix,Red Bull,3,21.821,-0.21,40.0,759.0,1.0,1
2022,Abu Dhabi Grand Prix,Ferrari,3,21.905,-0.126,30.0,554.0,2.0,1
2022,Abu Dhabi Grand Prix,Mercedes,3,21.27,-0.761,10.0,515.0,3.0,1
2022,Abu Dhabi Grand Prix,Alpine F1 Team,3,21.79,-0.241,6.0,173.0,4.0,1
2022,Abu Dhabi Grand Prix,McLaren,3,21.895,-0.136,11.0,159.0,5.0,1
2022,Abu Dhabi Grand Prix,Alfa Romeo,3,22.722,0.691,0.0,55.0,6.0,0
2022,Abu Dhabi Grand Prix,Aston Martin,3,22.267,0.236,5.0,55.0,7.0,0
2022,Abu Dhabi Grand Prix,Haas F1 Team,3,22.731,0.7,0.0,37.0,8.0,0
2022,Abu Dhabi Grand Prix,AlphaTauri,3,21.903,-0.128,0.0,35.0,9.0,0
2022,Abu Dhabi Grand Prix,Williams,4,22.005,-0.026,0.0,8.0,10.0,0
2023,Bahrain Grand Prix,Red Bull,4,24.638,-0.494,43.0,43.0,1.0,1
2023,Bahrain Grand Prix,Aston Martin,4,25.189,0.057,23.0,23.0,2.0,1
2023,Bahrain Grand Prix,Mercedes,4,25.21,0.078,16.0,16.0,3.0,1
2023,Bahrain Grand Prix,Ferrari,4,24.429,-0.703,12.0,12.0,4.0,1
2023,Bahrain Grand Prix,Alfa Romeo,5,25.528,0.396,4.0,4.0,5.0,1
2023,Bahrain Grand Prix,Alpine F1 Team,6,25.117,-0.015,2.0,2.0,6.0,0
2023,Bahrain Grand Prix,Williams,6,25.125,-0.007,1.0,1.0,7.0,0
2023,Bahrain Grand Prix,AlphaTauri,5,25.142,0.01,0.0,0.0,8.0,0
2023,Bahrain Grand Prix,Haas F1 Team,6,25.813,0.681,0.0,0.0,9.0,0
2023,Saudi Arabian Grand Prix,Red Bull,2,20.77,-0.308,44.0,87.0,1.0,1
2023,Saudi Arabian Grand Prix,Aston Martin,2,21.15,0.072,15.0,38.0,2.0,1
2023,Saudi Arabian Grand Prix,Mercedes,2,20.965,-0.113,22.0,38.0,3.0,1
2023,Saudi Arabian Grand Prix,Ferrari,2,20.393,-0.685,14.0,26.0,4.0,1
2023,Saudi Arabian Grand Prix,Alpine F1 Team,2,20.74,-0.338,6.0,8.0,5.0,1
2023,Saudi Arabian Grand Prix,Alfa Romeo,5,21.698,0.62,0.0,4.0,6.0,0
2023,Saudi Arabian Grand Prix,Haas F1 Team,2,21.218,0.14,1.0,1.0,7.0,0
2023,Saudi Arabian Grand Prix,Williams,2,21.23,0.152,0.0,1.0,8.0,0
2023,Saudi Arabian Grand Prix,AlphaTauri,2,21.265,0.187,0.0,0.0,9.0,0
2023,Saudi Arabian Grand Prix,McLaren,3,21.352,0.274,0.0,0.0,10.0,0
2023,Australian Grand Prix,Red Bull,8,17.736,-1.274,36.0,123.0,1.0,1
2023,Australian Grand Prix,Mercedes,5,19.146,0.136,18.0,56.0,3.0,1
2023,Australian Grand Prix,Ferrari,4,18.319,-0.691,0.0,26.0,4.0,1
2023,Australian Grand Prix,McLaren,7,19.442,0.432,12.0,12.0,5.0,1
2023,Australian Grand Prix,Alpine F1 Team,5,18.056,-0.954,0.0,8.0,6.0,0
2023,Australian Grand Prix,Haas F1 Team,5,20.789,1.779,6.0,7.0,7.0,0
2023,Australian Grand Prix,Alfa Romeo,11,20.579,1.569,2.0,6.0,8.0,0
2023,Australian Grand Prix,AlphaTauri,8,18.169,-0.841,1.0,1.0,9.0,0
2023,Australian Grand Prix,Williams,6,18.853,-0.157,0.0,1.0,10.0,0
2023,Azerbaijan Grand Prix,Red Bull,2,20.548,-0.606,57.0,180.0,1.0,1
2023,Azerbaijan Grand Prix,Aston Martin,2,23.154,2.0,22.0,87.0,2.0,1
2023,Azerbaijan Grand Prix,Mercedes,3,20.724,-0.43,20.0,76.0,3.0,1
